,Classification,Name,Prefix,First,Middle,Last,Suffix,Address 1,Address 2,Address 3,Address 4,City,State / Province,Country,Zip Code,DUNS,Exclusion Program,Excluding Agency,CT Code,Exclusion Type,Additional Comments,Active Date,Termination Date,Record Status,Cross-Reference,SAM Number,CAGE,NPI
128233,Firm,"DDP, INC.",,,,,,"6435 W. JEFFERSON BLVD., NUMBER 170",,,,FORT WAYNE,IN,USA,46804,193881489,Reciprocal,EPA,H,Prohibition/Restriction,"Convicted of Clean Air Act or Clean Water Act violation- ineligible for awards to be performed at this Facility Only: Grease Monkey, 4601 Linden Ave., Dayton, OH 45432-3007 (Violating Facility)",08/27/2003,Indefinite,,,S4MR3MMMP,,
128434,Firm,DISCOUNT CANADIAN PHARMACEUTICALS,,,,,,1191 KINGS COLLEGE DRIVE,,,,ONTARIO,Ontario,CAN,L6M 2S5,,Reciprocal,EPA,R,Ineligible (Proceedings Completed),,05/14/2012,03/07/2017,,"(also DISCOUNT CANADIAN PRESCRIPTION, 407556 B.C. LTD, DCP TECHNICAL SERVICES, INC., DISCOUNT CANADIAN PRESCRIPTION, ZUL TEJPAR, ROBERT GRIFFITHS)",S4MR3MR9G,,
128435,Firm,DISCOUNT CANADIAN PRESCRIPTION,,,,,,1191 KINGS COLLEGE DR,,,,ONTARIO,Ontario,CAN,L6M 2S5,,Reciprocal,EPA,R,Ineligible (Proceedings Completed),,05/14/2012,03/07/2017,,"(also 407556 B.C. LTD, DISCOUNT CANADIAN PHARMACEUTICALS, DCP TECHNICAL SERVICES, INC., DISCOUNT CANADIAN PRESCRIPTION, ZUL TEJPAR, ROBERT GRIFFITHS)",S4MR3MPR4,,
128461,Firm,"DITTY CONTAINER, INC.",,,,,,2226 ROSEMEAD BLVD,,,,EL MONTE,CA,USA,91733,874902901,Reciprocal,EPA,,Prohibition/Restriction,"REVIEW THIS INFORMATION PRIOR TO CONTACTING EPA:  Convicted of Clean Water Act Violation:  INELIGIBLE FOR AWARDS TO BE PERFORMED AT THIS FACILITY ONLY: Ditty Container, Inc., 2200 North Rosemeade Boulevard, South El Monte, California  91733 (Violating Facility). The Clean Water Act (33 U.S.C. 1368) forbids any Federal agency from entering into any contract, loan, or benefit to any person or company who- 1. Has been convicted of an offense under the Clean Water Act (33 U.S.C. 1319(c)); AND 2. Intends to use the place where or from which the offense happened (the violating facility) for the contract, loan or benefit; AND 3. Owns, leases or supervises the facility (where or from which the Clean Water Act offense occurred) at the time when a decision about the contract, loan or benefit is made.  ALL THREE CONDITIONS MUST BE PRESENT FOR A PERSON TO BE DENIED A CONTRACT, LOAN OR BENEFIT. ",05/11/2009,Indefinite,,,S4MR4WTCX,,
128486,Firm,DMC TECHNOLOGIES INC,,,,,,3528 W HIGHWAY 33,,,,REXBURG,ID,USA,83440,118058994,Reciprocal,EPA,,Ineligible (Proceedings Pending),,12/17/2014,Indefinite,,"(also DMC TECHNOLOGIES, INC., DEENA MCNAIR, DANIEL MCNAIR)",S4MR1ZY45,,
128535,Firm,"DONCO INDUSTRIES, INC.",,,,,,894 INNES AVE.,,,,SAN FRANCISCO,CA,USA,94124,009113937,Reciprocal,EPA,H,Prohibition/Restriction,"Convicted of Clean Air Act or Clean Water Act violation- ineligible for awards to be performed at this Facility Only: 894 Innes Ave., San Francisco, CA 94124 (Violating Facility)",09/02/1993,Indefinite,,(also DONALD MANNING),S4MR3MPCW,,
128575,Firm,DPL,,,,,,3868 E POST RD,,,,LAS VEGAS,NV,USA,89120,006143647,Reciprocal,EPA,,Ineligible (Proceedings Completed),,05/13/2014,05/12/2017,,,S4MR4F2P0,,
128576,Firm,DPL,,,,,,3868 E POST RD,,,,LAS VEGAS,NV,USA,89120,006143647,Reciprocal,EPA,,Ineligible (Proceedings Completed),,05/13/2014,05/12/2017,,,S4MR4F2P0,,
128608,Firm,DRD TOWING COMPANY LLC,,,,,,3701 DAY ST,,,,HARVEY,LA,USA,700582376,174895607,Reciprocal,EPA,H,Prohibition/Restriction,"Convicted of Clean Water Act violation:  INELIGIBLE FOR AWARDS TO BE PERFORMED AT THESE FACILITIES ONLY:  DRD Towing Company, LLC, 3701 Day St., Harvey, LA 70058 (Violating Facility) and Tugboat North Shore (VIN 614387) Formerly known as M/V Mel Oliver. ",01/19/2011,Indefinite,,,S4MR3MQ72,,
128627,Firm,"DUKE ENERGY BECKJORD, LLC",,,,,,139 E 4TH ST,,,,CINCINNATI,OH,USA,45202,078663132,Reciprocal,EPA,,Prohibition/Restriction,"REVIEW THIS INFORMATION PRIOR TO CONTACTING EPA: Convicted of Clean Water Act Violation: INELIGIBLE FOR AWARDS TO BE PERFORMED AT THIS FACILITY ONLY: Walter C. Beckjord Generating Station, 757 U.S. Route 52, New Richmond, Ohio 45157 (Violating Facility). The Clean Water Act (33 U.S.C. 1368) forbids any Federal agency from entering into any contract, loan, or benefit to any person or company who- 1. Has been convicted of an offense under the Clean Water Act (33 U.S.C. 1319(c)); AND 2. Intends to use the place where or from which the offense happened (the violating facility) for the contract, loan or benefit; AND 3. Owns, leases or supervises the facility (where or from which the Clean Water Act offense occurred) at the time when a decision about the contract, loan or benefit is made. ALL THREE CONDITIONS MUST BE PRESENT FOR A PERSON TO BE DENIED A CONTRACT, LOAN OR BENEFIT.",11/22/2016,Indefinite,,,S4MR4P3QL,,
128628,Firm,DUKE ENERGY BUSINESS SERVICES LLC,,,,,,526 S CHURCH ST # EC-03T,,,,CHARLOTTE,NC,USA,28202,830760216,Reciprocal,EPA,,Prohibition/Restriction,"REVIEW THIS INFORMATION PRIOR TO CONTACTING EPA:  Convicted of Clean Water Act Violation:  INELIGIBLE FOR AWARDS TO BE PERFORMED AT THIS FACILITY ONLY: The site of coal-fired operations, including coal ash basins, at the H.F.Lee Steam Electric Plant located at 1199 Black Jack Church Road, Goldsboro, NC  27530  and the site of coal-fired operations, including coal ash basins, at the Riverbend Steam Station, located at 175 Steam Plant Road, Mount Holly, NC (Violating Facilities). The Clean Water Act (33 U.S.C. 1368) forbids any Federal agency from entering into any contract, loan, or benefit to any person or company who- 1. Has been convicted of an offense under the Clean Water Act (33 U.S.C. 1319(c)); AND 2. Intends to use the place where or from which the offense happened (the violating facility) for the contract, loan or benefit; AND 3. Owns, leases or supervises the facility (where or from which the Clean Water Act offense occurred) at the time when a decision about the contract, loan or benefit is made.  ALL THREE CONDITIONS MUST BE PRESENT FOR A PERSON TO BE DENIED A CONTRACT, LOAN OR BENEFIT. ",05/14/2015,Indefinite,,"(also DUKE ENERGY CAROLINAS, LLC, DUKE ENERGY PROGRESS, INC.)",S4MR2TF3D,5J3L3,
128629,Firm,"DUKE ENERGY CAROLINAS, LLC",,,,,,526 S CHURCH ST,,,,CHARLOTTE,NC,USA,28201,167003107,Reciprocal,EPA,,Prohibition/Restriction,"REVIEW THIS INFORMATION PRIOR TO CONTACTING EPA:  Convicted of Clean Water Act Violation:  INELIGIBLE FOR AWARDS TO BE PERFORMED AT THIS FACILITY ONLY: The site of coal-fired operations, including coal ash basins, at the Riverbend Steam Station, 175 Steam Plant Road, Mount Holly, NC (Violating Facility). The Clean Water Act (33 U.S.C. 1368) forbids any Federal agency from entering into any contract, loan, or benefit to any person or company who- 1. Has been convicted of an offense under the Clean Water Act (33 U.S.C. 1319(c)); AND 2. Intends to use the place where or from which the offense happened (the violating facility) for the contract, loan or benefit; AND 3. Owns, leases or supervises the facility (where or from which the Clean Water Act offense occurred) at the time when a decision about the contract, loan or benefit is made.  ALL THREE CONDITIONS MUST BE PRESENT FOR A PERSON TO BE DENIED A CONTRACT, LOAN OR BENEFIT. ",05/14/2015,Indefinite,,(also DUKE ENERGY BUSINESS SERVICES LLC),S4MR273G7,1W3Z7,
128630,Firm,"DUKE ENERGY PROGRESS, INC.",,,,,,410 S WILMINGTON ST,,,,RALEIGH,NC,USA,27601,627518731,Reciprocal,EPA,,Prohibition/Restriction,"REVIEW THIS INFORMATION PRIOR TO CONTACTING EPA:  Convicted of Clean Water Act Violation:  INELIGIBLE FOR AWARDS TO BE PERFORMED AT THIS FACILITY ONLY: H.F. Lee Steam Electric Plant, 1199 Black Jack Church Road, Goldsboro, NC 27530 (Violating Facility). The Clean Water Act (33 U.S.C. 1368) forbids any Federal agency from entering into any contract, loan, or benefit to any person or company who- 1. Has been convicted of an offense under the Clean Water Act (33 U.S.C. 1319(c)); AND 2. Intends to use the place where or from which the offense happened (the violating facility) for the contract, loan or benefit; AND 3. Owns, leases or supervises the facility (where or from which the Clean Water Act offense occurred) at the time when a decision about the contract, loan or benefit is made.  ALL THREE CONDITIONS MUST BE PRESENT FOR A PERSON TO BE DENIED A CONTRACT, LOAN OR BENEFIT. ",05/14/2015,Indefinite,,"(also DUKE ENERGY PROGRESS, LLC, DUKE ENERGY BUSINESS SERVICES LLC)",S4MR4KWYW,,
128631,Firm,"DUKE ENERGY PROGRESS, LLC",,,,,,410 S WILMINGTON ST,,,,RALEIGH,NC,USA,27601,006997217,Reciprocal,EPA,,Prohibition/Restriction,"REVIEW THIS INFORMATION PRIOR TO CONTACTING EPA: Convicted of Clean Water Act Violation: INELIGIBLE FOR AWARDS TO BE PERFORMED AT THIS FACILITY ONLY: H.F. Lee Steam Electric Plant, 1199 Black Jack Church Road, Goldsboro, NC 27530 (Violating Facility). The Clean Water Act (33 U.S.C. 1368) forbids any Federal agency from entering into any contract, loan, or benefit to any person or company who- 1. Has been convicted of an offense under the Clean Water Act (33 U.S.C. 1319(c)); AND 2. Intends to use the place where or from which the offense happened (the violating facility) for the contract, loan or benefit; AND 3. Owns, leases or supervises the facility (where or from which the Clean Water Act offense occurred) at the time when a decision about the contract, loan or benefit is made. ALL THREE CONDITIONS MUST BE PRESENT FOR A PERSON TO BE DENIED A CONTRACT, LOAN OR BENEFIT.",05/14/2015,Indefinite,,"(also DUKE ENERGY PROGRESS, INC.)",S4MR1HP27,0C815,
128656,Firm,"DUTTON YARN COMPANY, LP",,,,,,50 PAYNE ST.,,,,LOWELL,MA,USA,01851,926718842,Reciprocal,EPA,H,Prohibition/Restriction,"Convicted of Clean Air Act or Clean Water Act violation- ineligible for awards to be performed at this Facility Only: 38 Prince Ave., Lowell, MA 01851 (Violating Facility) ",11/01/2004,Indefinite,,,S4MR3MLQC,,
128659,Special Entity Designation,"DYAD ENVIRONMENTAL, LLC",,,,,,383 102X AVENUE S.W.,,,,KILLDEER,ND,USA,58640,,Reciprocal,EPA,,Ineligible (Proceedings Pending),,12/17/2014,Indefinite,,,S4MR4HZS0,,
128681,Firm,"E M T ENVIRONMENTAL MANAGEMENT TRAINING, LLC",,,,,,207 BROADWAY UNIT 300,,,,TACOMA,WA,USA,98402,059552047,Reciprocal,EPA,,Ineligible (Proceedings Completed),,11/12/2014,11/11/2017,,"(also TIMOTHY PINCKNEY, PAMELA PEPPER)",S4MR1RYPB,,
128682,Firm,"E M T ENVIRONMENTAL MANAGEMENT TRAINING, LLC",,,,,,207 BROADWAY UNIT 300,,,,TACOMA,WA,USA,98402,059552047,Reciprocal,EPA,,Ineligible (Proceedings Completed),,11/12/2014,11/11/2017,,"(also TIMOTHY PINCKNEY, PAMELA PEPPER)",S4MR1RYPB,,
128683,Firm,"E M T ENVIRONMENTAL MANAGEMENT TRAINING, LLC",,,,,,207 BROADWAY UNIT 300,,,,TACOMA,WA,USA,98402,059552047,Reciprocal,EPA,,Ineligible (Proceedings Completed),,11/12/2014,11/11/2017,,"(also TIMOTHY PINCKNEY, PAMELA PEPPER)",S4MR1RYPB,,
128688,Firm,"E-D COAT, INC.",,,,,,715 4TH ST.,,,,OAKLAND,CA,USA,94607,009200031,Reciprocal,EPA,H,Prohibition/Restriction,"Convicted of Clean Air Act or Clean Water Act violation  - ineligible for awards to be performed at this Violating Facility Only: E-D Coat, Inc., 715 4th St., Oakland, CA 94607 (Violating Facility)",03/28/2002,Indefinite,,,S4MR3MBVJ,,
128696,Firm,EAGLE AUTO REPAIR,,,,,,4011 ATMORE ST,,,,CHARLOTTE,NC,USA,28205,010667056,Reciprocal,EPA,,Ineligible (Proceedings Completed),,08/11/2015,08/10/2018,,(also TANVEER ANWAR),S4MR4V6XP,,
128701,Special Entity Designation,EAGLE RECYCLING OF NEW JERSEY,,,,,,4711 DELL AVENUE,,,,NORTH BERGEN,NJ,USA,07047,,Reciprocal,EPA,,Ineligible (Proceedings Completed),,12/08/2015,12/07/2018,,"(also JONATHAN DECK, LIEZE ASSOCIATES, INC)",S4MR4XW26,,
128702,Firm,EAGLE RECYCLING SYSTEMS INC,,,,,,400 BEACH RD OFC,,,,JUPITER,FL,USA,33469,197865210,Reciprocal,EPA,,Ineligible (Proceedings Completed),,12/08/2015,12/07/2018,,"(also JONATHAN DECK, LIEZE ASSOCIATES, INC)",S4MR4XSD2,,
128703,Firm,EAGLE SANITATION INC,,,,,,4711 DELL AVE,,,,NORTH BERGEN,NJ,USA,07047,164122694,Reciprocal,EPA,,Ineligible (Proceedings Completed),,12/08/2015,12/07/2018,,"(also JONATHAN DECK, LIEZE ASSOCIATES, INC)",S4MR4XSBP,,
128704,Firm,"EAIR, L.L.C.",,,,,,12201 NW 107TH AVE,,,,MEDLEY,FL,USA,33178,112464487,Reciprocal,EPA,,Prohibition/Restriction,"REVIEW THIS INFORMATION PRIOR TO CONTACTING EPA:  Convicted of Clean Air Act Violation:  INELIGIBLE FOR AWARDS TO BE PERFORMED AT THIS FACILITY ONLY: eAir, LLC, 12201 NW 107 Avenue, Medley, FL  33178 (Violating Facility). The Clean Air Act (42 U.S.C. 7606) forbids any Federal agency from entering into any contract, loan, or benefit to any person or company who- 1. Has been convicted of an offense under the Clean Air Act (42 U.S.C. 7413(c)); AND 2. Intends to use the place where or from which the offense happened (the violating facility) for the contract, loan or benefit; AND 3. Owns, leases or supervises the facility (where or from which the Clean Air Act offense occurred) at the time when a decision about the contract, loan or benefit is made.  ALL THREE CONDITIONS MUST BE PRESENT FOR A PERSON TO BE DENIED A CONTRACT, LOAN OR BENEFIT. ",06/20/2014,Indefinite,,,S4MR4TKGB,,
128705,Firm,EARTH CLIMATE RESEARCH INSTITUTE,,,,,,2075 S UNIVERSITY BLVD. SUITE 240,,,,DENVER,CO,USA,80210,,Reciprocal,EPA,R,Ineligible (Proceedings Completed),,08/04/2006,08/03/2024,,"(also NATIONAL ALTERNATIVE FUELS FOUNDATION, OCTANE INTERNATIONAL, NATIONAL ALTERNATIVE FUELS ASSOCIATION, INC., WILLIAM ORR)",S4MR3M92Q,,
128721,Firm,EAST FAIRFIELD COAL COMPANY,,,,,,"P.O. BOX 217, 10900 SOUTH AVE.",,,,NORTH LIMA,OH,USA,44452,008930497,Reciprocal,EPA,H,Prohibition/Restriction,"Convicted of Clean Air Act or Clean Water Act violation - ineligible for awards to be performed at this Facility Only: East Fairfield Coal Company -  Limestone Division (Violating Facility), East Garfield Rd., Petersburg, OH",12/20/2000,Indefinite,,,S4MR3MBLT,,
128724,Firm,EAST POINT LLC,,,,,,1151 COUNTY ROAD 12,,,,ERIE,CO,USA,80516,053705584,Reciprocal,EPA,,Prohibition/Restriction,"REVIEW THIS INFORMATION PRIOR TO CONTACTING EPA:  Convicted of Clean Water Act Violation:  INELIGIBLE FOR AWARDS TO BE PERFORMED AT THIS FACILITY ONLY: East Point Mini Storage, 12121 Sugarmill Rd., Longmont, CO  80501 (Violating Facility). The Clean Water Act (33 U.S.C. 1368) forbids any Federal agency from entering into any contract, loan, or benefit to any person or company who- 1. Has been convicted of an offense under the Clean Water Act (33 U.S.C. 1319(c)); AND 2. Intends to use the place where or from which the offense happened (the violating facility) for the contract, loan or benefit; AND 3. Owns, leases or supervises the facility (where or from which the Clean Water Act offense occurred) at the time when a decision about the contract, loan or benefit is made.  ALL THREE CONDITIONS MUST BE PRESENT FOR A PERSON TO BE DENIED A CONTRACT, LOAN OR BENEFIT. ",07/29/2013,Indefinite,,,S4MR4H2CQ,,
128764,Firm,ECOSOLVE LLC,,,,,,4408 NORTH POINTE INDUSTRIAL BLVD,,,,CHARLOTTE,NC,USA,28216,003394447,Reciprocal,EPA,H,Prohibition/Restriction,"FOR CT CODE H ONLY: Convicted of Clean Air Act or Clean Water Act violation- ineligible for awards to be performed at this Facility Only: Ecosolve, LLC, 4408 North Pointe Industrial Blvd., Charlotte, NC 28216 (Violating Facility)",08/25/2008,Indefinite,,,S4MR3MMW8,,
128766,Firm,ECT TRAINING SCHOOL,,,,,,2 CHARLES ST,,,,METHUEN,MA,USA,018443108,001140974,Reciprocal,EPA,,Ineligible (Proceedings Completed),,06/19/2012,06/18/2027,,"(also METHUEN STAFFING, INC., METHUEN STAFFING INC, ALBANIA DELEON, ECT, INC.)",S4MR3MR53,,
128767,Special Entity Designation,"ECT, INC.",,,,,,2 CHARLES STREET,,,,METHUEN,MA,USA,018443108,,Reciprocal,EPA,,Ineligible (Proceedings Completed),,06/19/2012,06/18/2027,,(also ECT TRAINING SCHOOL),S4MR46Q9H,,
128827,Firm,EKIDAWN FOUNDATION INC,,,,,,2238 S MIAMI AVE,,,,MIAMI,FL,USA,331291521,194613399,Reciprocal,EPA,,Ineligible (Proceedings Completed),,08/11/2009,08/10/2019,,,S4MR3MNX0,,
128900,Special Entity Designation,"ELLIPSE ENERGY, LLC",,,,,,8106 TOLEDO AVENUE,,,,LUBBOCK,TX,USA,79424,,Reciprocal,EPA,,Ineligible (Proceedings Completed),,06/12/2015,06/11/2018,,"(also ABSOLUTE FUELS, LLC, JEFFREY GUNSELMAN, ABSOLUTE MILLING, LLC, 21 INVESTMENTS, LLC, YGOG HOLDINGS, LLC)",S4MR4V734,,
128953,Firm,"EMI-SAR TRUCKING & EQUIPMENT, INC.",,,,,,2814 EAST MAIN ST.,,,,PAHOKEE,FL,USA,33476,825039720,Reciprocal,EPA,H,Prohibition/Restriction,"Convicted of Clean Air Act or Clean Water Act violation- ineligible for awards to be performed at this Facility Only: Emi-Sar Trucking & Equipment, 2814 East Main St., Pahokee, FL 33476 (Violating Facility)",12/02/2002,Indefinite,,,S4MR3MB42,,
128976,Firm,EMS OF SAVANNAH INC,,,,,,45 BAILEY ST,,,,SAVANNAH,TN,USA,38372,007767135,Reciprocal,EPA,,Ineligible (Proceedings Completed),,06/30/2015,06/29/2018,,,S4MR4LGD3,,
129074,Firm,ENALYTIC LLC,,,,,,6034 CORPORATE DR,,,,EAST SYRACUSE,NY,USA,13057,026360096,Reciprocal,EPA,,Ineligible (Proceedings Completed),,05/13/2014,05/12/2019,,,S4MR4F2DH,,
129085,Firm,"ENERGY RESOURCE TECHNOLOGY GOM, LLC",,,,,,500 DALLAS ST STE 2000,,,,HOUSTON,TX,USA,77002,809904865,Reciprocal,EPA,,Ineligible (Proceedings Pending),,05/18/2016,Indefinite,,"(also TALOS ENERGY LLC, TALOS PRODUCTION LLC)",S4MR52SZ4,,
129104,Firm,"ENVIRO-ANALYSTS, INC.",,,,,,949 ERIE ST.,,,,RACINE,WI,USA,,,Reciprocal,EPA,H,Prohibition/Restriction,"Convicted of Clean Air Act or Clean Water Act violation- ineligible for awards to be performed at this Facility Only: 949 Erie St., Racine WI 53402 (Violating Facility)",12/12/1991,Indefinite,,(also JOHN RUETZ),S4MR3PDWP,,
129106,Firm,ENVIRONMENTAL COMPLIANCE SOLUTIONS LLC,,,,,,100 APRIL AVE,,,,NEW IBERIA,LA,USA,705632372,039429531,Reciprocal,EPA,H,Prohibition/Restriction,"Convicted of Clean Water Act Violation:  INELIGIBLE FOR AWARDS TO BE PERFORMED AT THIS FACILITY ONLY: Environmental Compliance Solutions, 100 April Avenue, New Iberia, LA 70563 (Violating Facility) The Clean Water Act (33 U.S.C. 1368) forbids any Federal agency from entering into any contract, loan, or benefit to any person or company who- 1. Has been convicted of an offense under the Clean Water Act (33 U.S.C. 1319(c)); AND 2. Intends to use the place where or from which the offense happened (the violating facility) for the contract, loan or benefit; AND 3. Owns, leases or supervises the facility (where or from which the Clean Water Act offense occurred) at the time when a decision about the contract, loan or benefit is made.  ALL THREE CONDITIONS MUST BE PRESENT FOR A PERSON TO BE DENIED A CONTRACT, LOAN OR BENEFIT. ",02/17/2011,Indefinite,,(also SIDNEY HEBERT),S4MR3MR9C,,
129107,Firm,"ENVIRONMENTAL CONSULTING AND TESTING, LLC",,,,,,111 CENTER PARK DR STE 400,,,,KNOXVILLE,TN,USA,37922,040468626,Reciprocal,EPA,,Ineligible (Proceedings Completed),,03/31/2015,03/30/2018,,(also DAVID WEEKLEY),S4MR1PM43,,
129108,Firm,"ENVIRONMENTAL CONSULTING SERVICES, INC.",,,,,,160 QUAIL HOLLOW LANE,,,,EAST AMHERST,NY,USA,14051,,Reciprocal,EPA,R,Ineligible (Proceedings Completed),,05/14/2012,03/07/2017,,"(also J M J ENVIRONMENTAL INC, LOW WATERS TECHNOLOGIES, INC., NORMAN STOERR, JOHN DRIMAK, JACK DRIMAK, LYNN DRIMAK)",S4MR3MR5J,,
129146,Firm,"ERLER INDUSTRIES, INC",,,,,,418 STOCKWELL ST,,,,NORTH VERNON,IN,USA,472651464,194794228,Reciprocal,EPA,H,Prohibition/Restriction,"Convicted of Clean Air Act or Clean Water Act violation- ineligible for awards to be performed at this Facility Only: Erler Industries, Inc., 418 Stockwell St., North Vernon, IN 47265 (Violating Facility)",10/02/2008,Indefinite,,,S4MR3MNRG,,
