,Classification,Name,Prefix,First,Middle,Last,Suffix,Address 1,Address 2,Address 3,Address 4,City,State / Province,Country,Zip Code,DUNS,Exclusion Program,Excluding Agency,CT Code,Exclusion Type,Additional Comments,Active Date,Termination Date,Record Status,Cross-Reference,SAM Number,CAGE,NPI
133732,Special Entity Designation,"M.L.E. MANAGEMENT SERVICES, INC.",,,,,,4 SAWGRASS VILLAGE DRIVE,SUITE 130-D,,,PONTE VEDRA BEACH,FL,USA,32082,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,06/17/2014,06/16/2017,,,S4MR4FK0M,,
133762,Firm,"MACSOY USA, INC.",,,,,,440 E WHEATLAND RD,,,,DALLAS,TX,USA,75241,046874124,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,06/22/2016,06/21/2019,,(also APOLLOS PHILIP),S4MR53LMV,,
133876,Firm,MANDARIN HOUSE OF PIGEON FORGE INC,,,,,,112 COMMUNITY CENTER DR,,,,PIGEON FORGE,TN,USA,378636219,140719597,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,05/17/2013,05/16/2017,,,S4MR48Z56,,
133992,Firm,MARBLE FLOORS & MORE,,,,,,117 STRECKER RD.,,,,ELLISVILLE,MO,USA,630115200,,Reciprocal,DHS-ICE,R,Ineligible (Proceedings Completed),,05/25/2012,05/24/2017,,,S4MR3MQZN,,
133993,Firm,"MARBLE FLOORS & MORE, LLC",,,,,,3304 N. LINDBERGH BLVD.,,,,SAINT ANN,MO,USA,630743308,078486074,Reciprocal,DHS-ICE,R,Ineligible (Proceedings Completed),,05/25/2012,05/24/2017,,,S4MR3MQZM,,
134553,Firm,"MIDWEST MANAGEMENT, INC.",,,,,,"5427 JOHNSON DR., SUITE 236",,,,MISSION,KS,USA,662052912,,Reciprocal,DHS-ICE,R,Ineligible (Proceedings Completed),,04/27/2012,04/26/2022,,"(also ABB MAINTENANCE, LLC, KC JANITORIAL SERVICES, LLC, MMC PROFESSIONAL CLEANING, INC., UNITED MANAGEMENT, LLC, ABRORKHODJA ASKARKHODJAEV)",S4MR3MPN1,,
134582,Firm,"MILLENKAMP, MIKE DAIRY CATTLE",,,,,,2605 137TH ST,,,,EARLVILLE,IA,USA,52041,136241820,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,08/05/2016,08/04/2018,,(also MICHAEL MILLENKAMP),S4MR54F8L,,
134658,Firm,"MMC PROFESSIONAL CLEANING, INC.",,,,,,"1210 KELBURN RD., APT., D",,,,COLUMBUS,OH,USA,432271611,078459200,Reciprocal,DHS-ICE,R,Ineligible (Proceedings Completed),,04/27/2012,04/26/2022,,"(also ABB MAINTENANCE, LLC, KC JANITORIAL SERVICES, LLC, MIDWEST MANAGEMENT, INC., UNITED MANAGEMENT, LLC, ABRORKHODJA ASKARKHODJAEV)",S4MR3MPN2,,
134796,Special Entity Designation,MOTSENBOCKER LLC,,,,,,5085 HARLAN ST.,,,,DENVER,CO,USA,80212,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,08/14/2014,08/13/2017,,,S4MR4GCPF,,
134852,Firm,MT. FUJI INN CORPORATION,,,,,,792 I10 SERVICE,,,,SLIDELL,LA,USA,70460,021218440,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,07/13/2015,07/12/2018,,(also OSAKA THAI CORPORATION),S4MR4LL77,,
134931,Firm,MUNOZ LOGGING & CONSTRUCTION,,,,,,1520 HAINES AVE STE 8,,,,RAPID CITY,SD,USA,57701,618447528,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,11/05/2012,11/04/2022,,,S4MR2H10Z,1QA88,
134932,Special Entity Designation,"MUNOZ PROPERTIES, LLC",,,,,,2626 WEST MAIN STREET,SUITE 3,,,RAPID CITY,SD,USA,57702,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,07/23/2014,11/04/2022,,,S4MR4G14L,,
134933,Firm,MUNOZ RANGEL JOINT VENTURE,,,,,,1540 RAND RD,,,,RAPID CITY,SD,USA,57702,015602332,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,07/23/2014,11/04/2022,,,S4MR1KJS9,,
134934,Firm,"MUNOZ, AURELIO",,,,,,2400 LINDSEY DR,,,,RAPID CITY,SD,USA,57702,076077648,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,11/05/2012,11/04/2017,,,S4MR1TV4N,3YUW3,
134935,Firm,"MUNOZ, RAUL",,,,,,2400 LINDSEY DR,,,,RAPID CITY,SD,USA,57702,965928836,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,07/08/2014,07/07/2017,,,S4MR31S7Y,,
134936,Firm,"MUNOZ, SERGIO",,,,,,24546 PINEWOOD TRL.,,,,HERMOSA,SD,USA,57744,039384669,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,11/05/2012,11/04/2022,,,S4MR1PFZV,30CT0,
134937,Special Entity Designation,"MUNOZ/RANGEL, LLC",,,,,,2626 WEST MAIN ST.,SUITE 3,,,RAPID CITY,SD,USA,57702,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,07/23/2014,11/04/2022,,,S4MR4G11H,,
135070,Special Entity Designation,NATIONAL COMMODITIES COMPANY,,,,,,"950 ECHO LANE, SUITE 358",,,,HOUSTON,TX,USA,77024,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/30/2014,12/29/2019,,,S4MR4J6DN,,
135080,Firm,NATIONAL HONEY INC,,,,,,950 ECHO LN STE 358,,,,HOUSTON,TX,USA,77024,170199439,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/30/2014,12/29/2019,,,S4MR4J676,,
135202,Firm,NAVTEC,,,,,,14416 CORAL GABLES WAY,,,,NORTH POTOMAC,MD,USA,20878,015817596,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,09/19/2014,09/18/2017,,,S4MR4GX4P,,
135348,Special Entity Designation,NEW SWEDISH SPA,,,,,,197 MAIN STREET,,,,STAMFORD,CT,USA,069012922,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,03/08/2013,03/07/2023,,,S4MR485K4,,
135361,Firm,NEWARK HAIR BRAIDING,,,,,,468 S 18TH ST,,,,NEWARK,NJ,USA,071031208,146145243,Reciprocal,DHS-ICE,R,Ineligible (Proceedings Completed),,09/08/2011,09/07/2021,,,S4MR3MQ8B,,
135548,Firm,"NOWICKI, PHILIP T",,,,,,14 CHESTNUT HILL DR,,,,WEBSTER,MA,USA,015706831,623454530,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,01/10/2013,01/09/2018,,,S4MR47G4K,,
135621,Firm,OAK GROVE MARKET,,,,,,2757 LAVISTA RD,,,,DECATUR,GA,USA,300331701,147729490,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,06/26/2013,06/25/2018,,,S4MR49GSC,,
135625,Firm,OAKLAND FINE FOOD INC.,,,,,,350 RAMAPO VALLEY RD,,,,OAKLAND,NJ,USA,074362702,080237637,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,04/20/2016,04/19/2020,,"(also OAKLAND FINE FOOD, INC.)",S4MR51CZR,,
135661,Special Entity Designation,OCEAN STAR SERVICES CORPORATION,,,,,,4997 CASON COVE DRIVE,APT. 135,,,ORLANDO,FL,USA,32811,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,06/17/2014,06/16/2017,,,S4MR4FK0Z,,
135747,Special Entity Designation,ON TIME CONSTRUCTION,,,,,,1712 RHOMBERG AVE.,,,,DUBUQUE,IA,USA,52001,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,06/17/2014,06/16/2017,,,S4MR4FK3S,,
135770,Firm,"ONLINE MICRO, LLC",,,,,,215 BAKER ST E STE 100,,,,COSTA MESA,CA,USA,92626,050209225,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,08/14/2014,08/13/2017,,,S4MR1QTYN,,
135856,Special Entity Designation,ORIENTAL SPA,,,,,,"1716 I STREET, NW",,,,WASHINGTON,DC,USA,20006,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,03/08/2013,03/07/2023,,,S4MR485KL,,
135857,Special Entity Designation,ORIENTAL SPA,,,,,,197 MAIN STREET,,,,STAMFORD,CT,USA,069012922,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,03/08/2013,03/07/2023,,,S4MR485K2,,
135892,Firm,OSAKA RESTAURANT,,,,,,792 E I 10 SERVICE RD,,,,SLIDELL,LA,USA,70461,124212056,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,07/13/2015,07/12/2018,,(also OSAKA THAI CORPORATION),S4MR4LL78,,
135893,Firm,OSAKA THAI CORPORATION,,,,,,792 E I 10 SERVICE RD,,,,SLIDELL,LA,USA,704615502,079908226,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,07/13/2015,07/12/2018,,(also OSAKA THAI CORPORATION),S4MR4MR19,,
135993,Firm,"PACIFIC COMMERCIAL EQUIPMENT, INC.",,,,,,3827 BICKFORD AVE,,,,SNOHOMISH,WA,USA,98290,091748368,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,08/10/2016,08/09/2017,,"(also AERO CONSTRUCTION, AERO CONSTRUCTION COMPANY, INC., AERO CONSTRUCTION COMPANY, INC.)",S4MR1X6J9,,
136093,Special Entity Designation,PANADERIA LA GUADALUPANA,,,,,,PANADERIA LA GUADALUPANA,904 CENTRAL AVENUE,,,KANSAS CITY,KS,USA,66101,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,09/30/2015,09/29/2019,,(also LUIS ORTEGA-FLORES),S4MR4TSGW,,
136138,Special Entity Designation,"PARNASSA AFFILIATED PROPERTIES, LLC",,,,,,"4929 WILSHIRE BLVD., SUITE 259",,,,LOS ANGELES,CA,USA,90010,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,01/13/2015,01/12/2018,,,S4MR4J9XK,,
136199,Firm,"PAUL JOHNSON DRYWALL, INC.",,,,,,1620 WILLOW CREEK RD,,,,PRESCOTT,AZ,USA,86301,057908766,Reciprocal,DHS-ICE,,Ineligible (Proceedings Pending),,12/15/2016,Indefinite,,,S4MR4KL5M,,
136233,Special Entity Designation,PEACH THERAPY,,,,,,5053B BACKLICK ROAD,,,,ANNANDALE,VA,USA,22003,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,11/07/2014,11/06/2017,,,S4MR4HHQH,,
136273,Firm,PEOPLE INC,,,,,,2480 EXECUTIVE DR STE 116,,,,SAINT CHARLES,MO,USA,633035608,007215527,Reciprocal,DHS-ICE,R,Ineligible (Proceedings Completed),,05/25/2012,05/24/2017,,,S4MR3MQZJ,,
136292,Firm,PEOPLES RESOURCES INT'L SERVICES CORP,,,,,,3699 WILSHIRE BLVD STE 700-28,,,,LOS ANGELES,CA,USA,90010,616785387,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,04/29/2015,04/28/2018,,,S4MR4KP6Z,,
136462,Firm,PINE FOREST LOGGING,,,,,,13075 HILLSVIEW DR,,,,RAPID CITY,SD,USA,57702,926901414,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,08/28/2014,06/04/2019,,,S4MR2Y6V8,,
136463,Firm,PINE FOREST/MAC,,,,,,4440 UNIVERSAL DR STE A,,,,RAPID CITY,SD,USA,57702,833095255,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,08/28/2014,06/04/2019,,,S4MR4FD60,,
136602,Firm,POTATO FARMS LLC,,,,,,53 PARK PL FRNT A,,,,NEW YORK,NY,USA,10007,159213292,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,04/20/2016,04/19/2020,,,S4MR510FN,,
136663,Firm,PREMIER PAVING INC.,,,,,,6000 W 52ND AVE,,,,DENVER,CO,USA,802127500,799217583,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,08/14/2014,08/13/2017,,,S4MR4GCP5,,
136664,Special Entity Designation,"PREMIER SAND AND GRAVEL, LLC",,,,,,5085 HARLAN STREET,,,,DENVER,CO,USA,80212,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,08/14/2014,08/13/2017,,,S4MR4GCPT,,
136798,Firm,PROFESSIONAL SOLUTIONS CONSULTANTS INC,,,,,,11536 199TH ST,,,,SAINT ALBANS,NY,USA,114122831,826898426,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,09/23/2013,09/22/2018,,,S4MR4BJH8,,
136858,Special Entity Designation,PRP TRADING CORP.,,,,,,PARQUE DE JARDINES,CALLE M1 #B6,,,ARECIBO,PR,USA,00612,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,05/31/2016,05/30/2019,,,S4MR530N6,,
137029,Special Entity Designation,QUALITY STAFFING SERVICES CORPORATION,,,,,,"4400 NORTH FEDERAL HIGHWAY, SUITE 21",,,,BOCA RATON,FL,USA,33431,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,11/05/2012,11/04/2024,,,S4MR46STD,,
137052,Special Entity Designation,QUICK N CLEAN CAR WASH,,,,,,3240 EAST TRINITY MILLS,,,,CARROLLTON,TX,USA,75006,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,03/05/2014,03/04/2017,,,S4MR4D6PG,,
137053,Special Entity Designation,QUICK N CLEAN CAR WASH,,,,,,1401 W. HEBRON PARKWAY,,,,CARROLLTON,TX,USA,75010,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,03/05/2014,03/04/2017,,,S4MR4D6PJ,,
137054,Special Entity Designation,QUICK N CLEAN CAR WASH,,,,,,5525 DENTON HIGHWAY,,,,HALTOM CITY,TX,USA,76148,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,03/05/2014,03/04/2017,,,S4MR4D6PK,,
137055,Special Entity Designation,QUICK N CLEAN CAR WASH,,,,,,3525 ALTA MERE DRIVE,,,,FORT WORTH,TX,USA,76116,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,03/05/2014,03/04/2017,,,S4MR4D6PL,,
137056,Special Entity Designation,"QUICK N CLEAN VI, LLC",,,,,,7291 E. ADOBE DR.,STE 115,,,SCOTTSDALE,AZ,USA,85255,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,03/05/2014,03/04/2017,,,S4MR4D6Q2,,
137057,Firm,QUICKSTUFF LLC,,,,,,613 E ELMER ST,,,,VINELAND,NJ,USA,08360,014558023,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,05/23/2016,05/22/2017,,,S4MR52W09,,
137063,Firm,QUIROS INC,,,,,,118 MARINER DR UNIT 1,,,,SOUTHAMPTON,NY,USA,119683489,,Reciprocal,DHS-ICE,08-INA-02,Ineligible (Proceedings Completed),,05/09/2011,02/13/2017,,,S4MR3MNL2,,
137064,Firm,QUIROS INC,,,,,,118 MARINER DR UNIT 1,,,,SOUTHAMPTON,NY,USA,119683489,,Reciprocal,DHS-ICE,A,Ineligible (Proceedings Completed),,05/09/2011,02/13/2017,,,S4MR3MNL2,,
137083,Special Entity Designation,R MUNOZ THINNING,,,,,,2400 LINDSEY DRIVE,,,,RAPID CITY,SD,USA,57702,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,07/08/2014,07/07/2017,,,S4MR4FTGX,,
137231,Special Entity Designation,REALTY WORLD PACIFIC WEST,,,,,,1842 COLFAX STREET,,,,CONCORD,CA,USA,94520,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,11/19/2014,11/18/2019,,,S4MR4HN7T,,
137307,Special Entity Designation,"RELIABLE CLERICAL SERVICES, INC.",,,,,,180-23 LINDEN BLVD.,,,,JAMAICA,NY,USA,114341430,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,09/23/2013,09/22/2018,,,S4MR4BJH1,,
137312,Special Entity Designation,RELIABLE IMMIGRATION SERVICES,,,,,,180-23 LINDEN BLVD.,,,,JAMAICA,NY,USA,114341430,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,09/23/2013,09/22/2018,,,S4MR4BJHR,,
137563,Firm,"RLDG 134, LLC",,,,,,15509 N SCOTTSDALE RD #4,,,,SCOTTSDALE,AZ,USA,852542100,080118985,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,"(also RLDG 134, LLC)",S4MR4YFWS,,
137564,Firm,RLDG GLENDALE HANGARS I LLC,,,,,,15509 N SCOTTSDALE RD STE 4,,,,SCOTTSDALE,AZ,USA,852542100,080116987,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,"(also RLDG GLENDALE HANGARS I, LLC)",S4MR4Y82F,,
137565,Special Entity Designation,"RLDG GLENDALE HANGARS II, LLC",,,,,,15509 N. SCOTTSDALE ROAD,SUITE 4,,,SCOTTSDALE,AZ,USA,85254,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6Y0,,
137566,Special Entity Designation,"RLDG GLENDALE HANGARS III, LLC",,,,,,15509 N. SCOTTSDALE ROAD,SUITE 4,,,SCOTTSDALE,AZ,USA,85254,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6Y8,,
137567,Special Entity Designation,"RLDG HANGARS, LLC",,,,,,15509 N. SCOTTSDALE ROAD,SUITE 4,,,SCOTTSDALE,AZ,USA,85254,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6Y9,,
137568,Firm,"RLDG PARTNERS I, LLC",,,,,,15509 N SCOTTSDALE RD STE 4,,,,SCOTTSDALE,AZ,USA,852542100,080116976,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,"(also RLDG PARTNERS I, LLC)",S4MR4Y7XP,,
137569,Special Entity Designation,"RLDG PARTNERS II, LLC",,,,,,15509 N. SCOTTSDALE ROAD,SUITE 4,,,SCOTTSDALE,AZ,USA,85254,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6YQ,,
137570,Special Entity Designation,"RLDG SCOTTSDALE HANGAR I, LLC",,,,,,15509 N. SCOTTSDALE ROAD,SUITE 4,,,SCOTTSDALE,AZ,USA,85254,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,12/29/2015,12/28/2019,,,S4MR4Y6YR,,
137688,Firm,ROYAL CANADIAN IMPORTS INC,,,,,,340 AV LOUISE-LAMY,,,,DORVAL,PQ,CAN,H9S 5V8,203310065,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,05/11/2016,05/10/2021,,"(also ROYAL CANADIAN IMPORTS, INC.)",S4MR5326S,,
137748,Special Entity Designation,"RV QUALITY SERVICES, INC.",,,,,,7468 UNIVERSAL BOULEVARD,,,,ORLANDO,FL,USA,32819,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,06/17/2014,06/16/2017,,,S4MR4FK13,,
137802,Firm,"SABRE DEFENCE HOLDINGS, INC.",,,,,,450 ALLIED DR.,,,,NASHVILLE,TN,USA,372113315,,Reciprocal,DHS-ICE,B,Ineligible (Proceedings Pending),,05/23/2011,Indefinite,,,S4MR3MQH9,,
137803,Firm,SABRE DEFENCE INDUSTRIES LLC,,,,,,450 ALLIED DR,,,,NASHVILLE,TN,USA,372113315,126166789,Reciprocal,DHS-ICE,B,Ineligible (Proceedings Pending),,05/23/2011,Indefinite,,,S4MR210DB,3C4V9,
137804,Firm,SABRE DEFENCE INDUSTRIES LTD,,,,,,SABRE HO,,,,NORTHOLT,,GBR,UB5 5QJ,775245301,Reciprocal,DHS-ICE,B,Ineligible (Proceedings Pending),,05/23/2011,Indefinite,,,S4MR3MQTB,,
137891,Firm,SAN JOSE MEXICAN RESTAURANT,,,,,,801 SPARKLEBERRY LN,,,,COLUMBIA,SC,USA,29229,025406904,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,11/28/2016,11/27/2019,,(also GREGORIO LEON),S4MR59VM2,,
137892,Special Entity Designation,SAN JOSE MEXICAN RESTAURANT,,,,,,1000 MARINA ROAD,,,,IRMO,SC,USA,29063,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,11/28/2016,11/27/2019,,(also GREGORIO LEON),S4MR59VN9,,
137893,Firm,SAN JOSE MEXICAN RESTAURANT,,,,,,498 PINEY GROVE RD,,,,COLUMBIA,SC,USA,29210,139846476,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,11/28/2016,11/27/2019,,(also GREGORIO LEON),S4MR59VNC,,
137894,Firm,SAN JOSE MEXICAN RESTAURANT,,,,,,4710 AUGUSTA RD,,,,LEXINGTON,SC,USA,29073,008322491,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,11/28/2016,11/27/2019,,(also GREGORIO LEON),S4MR59VND,,
137895,Special Entity Designation,"SAN JOSE MEXICAN RESTAURANT #19, INC.",,,,,,252 MEADOWBROOK LANE,,,,LEXINGTON,SC,USA,29072,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,11/28/2016,11/27/2019,,(also GREGORIO LEON),S4MR59VN5,,
137896,Special Entity Designation,"SAN JOSE RESTAURANT #20, INC.",,,,,,252 MEADOWBROOK LANE,,,,LEXINGTON,SC,USA,29072,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,11/28/2016,11/27/2019,,(also GREGORIO LEON),S4MR59VN6,,
137897,Firm,SAN JOSE RESTAURANTE MEXICANO,,,,,,604 COLUMBIA DRIVE,,,,LEXINGTON,SC,USA,290722620,080469361,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,11/28/2016,11/27/2019,,"(also SAN JOSE RESTAURANTE MEXICANO #13, INC.)",S4MR5C13T,,
137898,Firm,"SAN JOSE, LLC",,,,,,604 COLUMBIA AVE,,,,LEXINGTON,SC,USA,290722620,080470356,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,11/28/2016,11/27/2019,,(also SAN JOSE),S4MR5C148,,
137936,Firm,"SANDMAN, INC.",,,,,,1404 S 7TH ST,,,,SAN JOSE,CA,USA,95112,077151249,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,07/21/2016,07/20/2017,,"(also STAR CONCRETE, STAR CONCRETE)",S4MR1TZ48,,
137937,Special Entity Designation,"SANDMAN, INC.",,,,,,1510 S. 7TH STREET,,,,SAN JOSE,CA,USA,95112,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,07/21/2016,07/20/2017,,"(also STAR CONCRETE, STAR CONCRETE)",S4MR54639,,
138394,Firm,SHINTO JAPANESE RESTAURANT,,,,,,3810 AMBASSADOR CAFFERY PKWY,,,,LAFAYETTE,LA,USA,70503,002625703,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,07/14/2015,07/13/2018,,"(also SHINTO RESTAURANT, INC.)",S4MR4LLNS,,
138395,Firm,SHINTO RESTAURANT,,,,,,3810 AMBASSADOR CAFFERY PKWY,,,,LAFAYETTE,LA,USA,705035259,079906639,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,07/14/2015,07/13/2018,,"(also SHINTO RESTAURANT, INC.)",S4MR4MR5C,,
138534,Special Entity Designation,SM LOGGING,,,,,,24546 PINEWOOD TRAIL,,,,HERMOSA,SD,USA,57744,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,11/05/2012,11/04/2022,,,S4MR46SSZ,,
138617,Firm,"SOUTH BLUE BAY, INC",,,,,,5053 BACKLICK RD,,,,ANNANDALE,VA,USA,22003,968096961,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,11/07/2014,11/06/2017,,,S4MR4HHR0,,
138658,Special Entity Designation,"SOUTHEASTERN MEDIA GROUP, INC.",,,,,,2094 NELMS POINTE LANDING,,,,LAWRENCEVILLE,GA,USA,300437970,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,01/31/2013,01/30/2018,,,S4MR47R1Q,,
138755,Firm,ST LOUIS TRAUMA SERVICES,,,,,,3304 N LINDBERGH BLVD,,,,SAINT ANN,MO,USA,630743308,034584463,Reciprocal,DHS-ICE,R,Ineligible (Proceedings Completed),,05/25/2012,05/24/2017,,,S4MR3MR36,,
138789,Special Entity Designation,STAR CONCRETE,,,,,,1510 S. 7TH STREET,,,,SAN JOSE,CA,USA,95112,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,07/21/2016,07/20/2017,,"(also SANDMAN, INC., SANDMAN, INC.)",S4MR54635,,
138790,Special Entity Designation,STAR CONCRETE,,,,,,1404 S. 7TH STREET,,,,SAN JOSE,CA,USA,95112,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,07/21/2016,07/20/2017,,"(also SANDMAN, INC., SANDMAN, INC.)",S4MR5463G,,
139026,Special Entity Designation,"SUN & LI, LLC",,,,,,1553 GAUSE BLVD.,,,,SLIDELL,LA,USA,70458,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,04/22/2015,04/21/2018,,(also GOLDEN DRAGON BUFFET II),S4MR4KLD9,,
139039,Firm,SUNCOAST HOSPITALITY INC.,,,,,,18090 COLLINS AVE STE T-17,,,,NORTH MIAMI BEACH,FL,USA,331601917,840761451,Reciprocal,DHS-ICE,R,Ineligible (Proceedings Completed),,06/22/2012,06/21/2017,,(also ILKHAM FAZILOV),S4MR3MRFM,,
139209,Special Entity Designation,SWEDISH HEALTH SPA,,,,,,197 MAIN ST STE 3,,,,STAMFORD,CT,USA,069012922,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,03/08/2013,03/07/2023,,,S4MR485K5,,
139218,Firm,SYCAMORE TRAILS STABLES,,,,,,26282 OSO RD,,,,SAN JUAN CAPISTRANO,CA,USA,92675,132702622,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,05/05/2016,05/04/2017,,"(also EQUESTRIAN SERVICES II, INC.)",S4MR51CYR,,
139329,Special Entity Designation,"TAF ENTERPRISES, LLC",,,,,,1520 HAINES AVE.,SUITE 8,,,RAPID CITY,SD,USA,57701,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,07/23/2014,11/04/2022,,,S4MR4G13Q,,
139399,Firm,TAQUERIA EL BALAZO,,,,,,5331 HOPYARD RD,,,,PLEASANTON,CA,USA,945883307,879503639,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,05/09/2013,05/08/2018,,,S4MR48VZ8,,
139451,Special Entity Designation,"TECHCYCLE, INC",,,,,,1630 W EVANS AVE STE H,,,,ENGLEWOOD,CO,USA,80110,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Pending),,07/08/2014,07/07/2017,,,S4MR4FTDL,,
139563,Special Entity Designation,"THAI NGUYEN, LLC",,,,,,306 PORTSIDE LANE,,,,SLIDELL,LA,USA,70458,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,07/14/2015,07/13/2018,,(also TONY NGUYEN),S4MR4LLPG,,
139647,Special Entity Designation,THE LAW OFFICES OF PATRICK TZEUTON & ASSOCIATES,,,,,,8121 GEORGIA AVENUE,SUITE 102,,,SILVER SPRING,MD,USA,20910,,Reciprocal,DHS-ICE,,Ineligible (Proceedings Completed),,04/14/2014,04/13/2019,,,S4MR4DQP9,,
